avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,entry_date,entry_price,entry_rule,exit_price,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct,v3_context_note,v3_quality_score,v3_reason
3075697946.14,v1_success_swing,8104.0,2024-12-02,166.9424,ضرب الوقف المتحرك/الفني,2024-11-29,162.08,v1_rsi_recovery,170.184,168.38,10,V3-0101,157.54,162.08,30756979.46,0.0,TRAILING_WIN,243.12,3.0,v3_adaptive_quality,50,CLOSED,,166.9424,AVGO_swing_rsi_7_30,157.54,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; RSI: rsi14 15.43, close/MA200 162.08/152.31",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
861111235.5,v1_success_monthly,6973.92,2024-12-03,97.8286,ضرب الوقف المتحرك/الفني,2024-12-02,96.86,v1_breakout,106.546,98.72,21,V3-0102,87.4529,96.86,8611112.35,0.0,TRAILING_WIN,69.74,1.0,v3_adaptive_quality,72,CLOSED,,97.8286,MRVL_monthly_breakout_100,87.4529,MRVL,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 96.86/91.10, ret20 14.26%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
3132069776.05,v1_success_monthly,8239.35,2024-12-04,174.876,ضرب الوقف المتحرك/الفني,2024-12-03,168.15,v1_rsi_recovery,184.965,175.39,21,V3-0103,157.54,168.15,31320697.76,0.0,TRAILING_WIN,329.57,4.0,v3_adaptive_quality,49,CLOSED,,174.876,AVGO_monthly_rsi_14_30,157.54,AVGO,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; RSI: rsi14 36.47, close/MA200 168.15/152.73",57.31,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1257402997.19,v1_success_monthly,7089.0,2024-12-13,121.6945,ضرب الوقف المتحرك/الفني,2024-12-04,118.15,v1_breakout,129.965,121.86,21,V3-0104,103.87,109.01,12574029.97,0.0,TRAILING_WIN,212.67,3.0,v3_adaptive_quality,60,CLOSED,,121.6945,MRVL_monthly_breakout_100,103.87,MRVL,monthly,0.0,-7.74,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 118.15/93.22, ret20 35.51%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
33531779809.88,v1_success_swing,5542.35,2024-12-06,387.9645,ضرب الوقف المتحرك/الفني,2024-12-05,369.49,v1_breakout,387.9645,389.49,10,V3-0105,337.9129,369.49,335317798.1,0.0,TRAILING_WIN,277.12,5.0,v3_adaptive_quality,15,CLOSED,,387.9645,TSLA_swing_breakout_55,337.9129,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 369.49/338.43, ret20 28.06%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
33375477388.57,v1_success_swing,5449.08,2024-12-09,404.7888,ضرب الوقف المتحرك/الفني,2024-12-06,389.22,v1_breakout,408.681,404.8,10,V3-0106,356.9943,389.22,333754773.89,0.0,TRAILING_WIN,217.96,4.0,v3_adaptive_quality,14,CLOSED,,404.7888,TSLA_swing_breakout_55,356.9943,TSLA,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 389.22/343.04, ret20 31.09%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
31964453494.84,v1_success_swing,5457.06,2024-12-10,409.2795,ضرب الوقف المتحرك/الفني,2024-12-09,389.79,v1_breakout,409.2795,409.73,10,V3-0107,357.7129,389.79,319644534.95,0.0,TRAILING_WIN,272.85,5.0,v3_adaptive_quality,14,CLOSED,,409.2795,TSLA_swing_breakout_55,357.7129,TSLA,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 389.79/346.47, ret20 21.35%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
29893617369.76,v1_success_swing,5522.01,2024-12-12,429.0177,ضرب الوقف المتحرك/الفني,2024-12-11,424.77,v1_breakout,446.0085,429.3,10,V3-0108,390.2786,424.77,298936173.7,0.0,TRAILING_WIN,55.22,1.0,v3_adaptive_quality,13,CLOSED,,429.0177,TSLA_swing_breakout_55,390.2786,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 424.77/353.83, ret20 29.31%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
29720230497.07,v1_success_swing,8724.6,2024-12-16,462.4038,ضرب الوقف المتحرك/الفني,2024-12-13,436.23,v1_breakout,458.0415,463.19,10,V3-0109,401.9743,436.23,297202304.97,0.0,TRAILING_WIN,523.48,6.0,v3_adaptive_quality,20,CLOSED,,462.4038,TSLA_swing_breakout_55,401.9743,TSLA,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 436.23/364.48, ret20 40.19%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1675788982.98,v1_success_monthly,4468.49,2024-12-16,125.6008,ضرب الوقف المتحرك/الفني,2024-12-13,120.77,v1_breakout,132.847,126.15,21,V3-0110,101.5829,120.77,16757889.83,0.0,TRAILING_WIN,178.74,4.0,v3_adaptive_quality,37,CLOSED,,125.6008,MRVL_monthly_breakout_100,101.5829,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 120.77/100.10, ret20 33.15%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
30526219830.42,v1_success_swing,8797.38,2024-12-17,481.5408,ضرب الوقف المتحرك/الفني,2024-12-16,463.02,v1_breakout,486.171,483.99,10,V3-0111,428.2914,463.02,305262198.3,0.0,TRAILING_WIN,351.9,4.0,v3_adaptive_quality,19,CLOSED,,481.5408,TSLA_swing_breakout_55,428.2914,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 463.02/371.59, ret20 44.37%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1780048888.97,v1_success_monthly,4741.64,2024-12-18,104.6307,ضرب الوقف المتحرك/الفني,2024-12-16,124.78,v1_breakout,137.258,124.78,21,V3-0112,104.6307,112.25,17800488.89,0.0,LOSS,-765.67,-16.15,v3_adaptive_quality,38,CLOSED,,104.6307,MRVL_monthly_breakout_100,104.6307,MRVL,monthly,0.0,-10.04,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 124.78/101.95, ret20 42.07%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
31539141427.67,v1_success_swing,7197.9,2024-12-18,484.6586,ضرب الوقف المتحرك/الفني,2024-12-17,479.86,v1_breakout,503.853,488.54,10,V3-0113,442.9629,479.86,315391414.28,0.0,TRAILING_WIN,71.98,1.0,v3_adaptive_quality,15,CLOSED,,484.6586,TSLA_swing_breakout_55,442.9629,TSLA,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 479.86/378.65, ret20 41.66%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
622908442.89,v1_success_swing,8958.5,2025-01-06,113.62,ضرب الوقف المتحرك/الفني,2025-01-03,109.25,v1_rsi_recovery,114.7125,114.29,10,V3-0114,104.5,109.25,6229084.43,0.0,TRAILING_WIN,358.34,4.0,v3_adaptive_quality,82,CLOSED,,113.62,SHOP_swing_rsi_14_35,104.5,SHOP,swing,0.0,0.0,"SPY:ضغط / QQQ:داعم / SOXX:داعم; RSI: rsi14 39.12, close/MA200 109.25/77.97",70.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1012546669.55,v1_success_monthly,8991.99,2025-01-22,187.1802,ضرب الوقف المتحرك/الفني,2025-01-21,183.51,v1_rsi_recovery,201.861,188.97,21,V3-0115,166.3993,183.51,10125466.7,0.0,TRAILING_WIN,179.84,2.0,v3_adaptive_quality,49,CLOSED,,187.1802,PANW_monthly_rsi_21_35,166.3993,PANW,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 46.69, close/MA200 183.51/169.95",95.23,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
6767761676.83,v1_success_swing,9123.84,2025-01-29,209.4336,ضرب الوقف المتحرك/الفني,2025-01-28,207.36,v1_rsi_recovery,217.728,211.45,10,V3-0116,196.23,207.36,67677616.77,0.0,TRAILING_WIN,91.24,1.0,v3_adaptive_quality,44,CLOSED,,209.4336,AVGO_swing_rsi_7_30,196.23,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; RSI: rsi14 32.72, close/MA200 207.36/168.80",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
974483125.89,v1_success_monthly,7872.32,2025-01-30,116.4672,ضرب الوقف المتحرك/الفني,2025-01-29,107.84,v1_rsi_recovery,118.624,116.99,21,V3-0117,97.68,107.84,9744831.26,0.0,TRAILING_WIN,629.79,8.0,v3_adaptive_quality,73,CLOSED,,116.4672,ANET_monthly_rsi_21_45,97.68,ANET,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; RSI: rsi14 43.51, close/MA200 107.84/91.37",54.41,خفض محدود لجودة أقل من المطلوب
6885447920.58,v1_success_swing,9489.04,2025-01-31,226.443,ضرب الوقف المتحرك/الفني,2025-01-30,215.66,v1_rsi_recovery,226.443,226.8,10,V3-0118,196.23,215.66,68854479.21,0.0,TRAILING_WIN,474.45,5.0,v3_adaptive_quality,44,CLOSED,,226.443,AVGO_swing_rsi_7_30,196.23,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; RSI: rsi14 42.06, close/MA200 215.66/169.55",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
962372142.67,v1_success_swing,5651.1,2025-01-31,83.9592,ضرب الوقف المتحرك/الفني,2025-01-30,80.73,v1_rsi_recovery,83.9592,84.22,5,V3-0119,73.7514,80.73,9623721.43,0.0,TRAILING_WIN,226.04,4.0,v3_adaptive_quality,70,CLOSED,,83.9592,LRCX_swing_rsi_7_40,73.7514,LRCX,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:ضغط; RSI: rsi14 57.00, close/MA200 80.73/84.82",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1254876626.37,v1_success_monthly,8329.5,2025-02-24,97.68,ضرب الوقف المتحرك/الفني,2025-02-18,111.06,v1_rsi_recovery,122.166,111.06,21,V3-0120,97.68,98.3,12548766.26,0.0,LOSS,-1003.5,-12.05,v3_adaptive_quality,75,CLOSED,,97.68,ANET_monthly_rsi_21_45,97.68,ANET,monthly,0.0,-11.49,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 55.74, close/MA200 111.06/94.56",54.41,خفض محدود لجودة أقل من المطلوب
4001277672.84,v1_success_swing,9354.87,2025-05-07,102.6018,ضرب الوقف المتحرك/الفني,2025-05-05,100.59,v1_breakout,104.6136,103.42,5,V3-0121,92.3571,98.62,40012776.73,0.0,TRAILING_WIN,187.1,2.0,v3_adaptive_quality,93,CLOSED,,102.6018,AMD_swing_breakout_20,92.3571,AMD,swing,0.0,-1.96,"SPY:داعم / QQQ:داعم / SOXX:ضغط; اختراق: close/MA20 100.59/92.28, ret20 17.29%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
3813284343.39,v1_success_swing,9406.44,2025-05-13,112.4448,ضرب الوقف المتحرك/الفني,2025-05-12,108.12,v1_breakout,112.4448,113.13,5,V3-0122,99.3243,108.12,38132843.43,0.0,TRAILING_WIN,376.26,4.0,v3_adaptive_quality,87,CLOSED,,112.4448,AMD_swing_breakout_20,99.3243,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 108.12/95.82, ret20 15.76%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
3956143534.34,v1_success_swing,9559.1,2025-05-14,121.4568,ضرب الوقف المتحرك/الفني,2025-05-13,112.46,v1_breakout,116.9584,122.52,5,V3-0123,104.0171,112.46,39561435.34,0.0,TRAILING_WIN,764.73,8.0,v3_adaptive_quality,85,CLOSED,,121.4568,AMD_swing_breakout_20,104.0171,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 112.46/96.72, ret20 19.01%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
32232338960.52,v1_success_swing,9735.04,2025-05-16,351.1568,ضرب الوقف المتحرك/الفني,2025-05-14,347.68,v1_breakout,365.064,351.62,10,V3-0124,313.9629,342.82,322323389.61,0.0,TRAILING_WIN,97.35,1.0,v3_adaptive_quality,28,CLOSED,,351.1568,TSLA_swing_breakout_55,313.9629,TSLA,swing,0.0,-1.4,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 347.68/279.32, ret20 36.82%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
4332755892.3,v1_success_swing,6003.72,2025-05-19,114.74,انتهاء مدة الاحتفاظ,2025-05-14,117.72,v1_breakout,122.4288,118.24,5,V3-0125,108.4657,117.17,43327558.92,0.0,TIME,-151.98,-2.53,v3_adaptive_quality,51,CLOSED,,108.4657,AMD_swing_breakout_20,108.4657,AMD,swing,0.0,-0.47,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 117.72/97.84, ret20 23.54%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
33776226036.9,v1_success_swing,9798.03,2025-05-29,366.5189,ضرب الوقف المتحرك/الفني,2025-05-27,362.89,v1_breakout,381.0345,367.71,10,V3-0126,331.31,356.9,337762260.37,0.0,TRAILING_WIN,97.98,1.0,v3_adaptive_quality,27,CLOSED,,366.5189,TSLA_swing_breakout_55,331.31,TSLA,swing,0.0,-1.65,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 362.89/315.68, ret20 26.94%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
781046440.34,v1_success_swing,9897.6,2025-06-03,83.3048,ضرب الوقف المتحرك/الفني,2025-06-02,82.48,v1_rsi_recovery,85.7792,84.01,5,V3-0127,79.49,82.48,7810464.4,0.0,TRAILING_WIN,98.98,1.0,v3_adaptive_quality,120,CLOSED,,83.3048,LRCX_swing_rsi_7_40,79.49,LRCX,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 50.71, close/MA200 82.48/77.04",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1727206314.31,v1_success_swing,9977.85,2025-06-06,111.3318,ضرب الوقف المتحرك/الفني,2025-06-05,105.03,v1_rsi_recovery,110.2815,112.08,10,V3-0128,100.31,105.03,17272063.14,0.0,TRAILING_WIN,598.67,6.0,v3_adaptive_quality,95,CLOSED,,111.3318,SHOP_swing_rsi_14_35,100.31,SHOP,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 38.97, close/MA200 105.03/97.17",70.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
4577839231.38,v1_success_swing,10105.68,2025-06-13,115.4714,ضرب الوقف المتحرك/الفني,2025-06-10,123.24,v1_breakout,128.1696,124.47,5,V3-0129,115.4714,118.5,45778392.31,0.0,TRAILING_WIN,-637.03,-6.3,v3_adaptive_quality,82,CLOSED,,115.4714,AMD_swing_breakout_20,115.4714,AMD,swing,0.0,-3.85,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 123.24/115.11, ret20 13.98%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
4576872228.59,v1_success_swing,9858.42,2025-06-17,130.1817,ضرب الوقف المتحرك/الفني,2025-06-16,126.39,v1_breakout,131.4456,130.7,5,V3-0130,117.3714,126.39,45768722.29,0.0,TRAILING_WIN,295.75,3.0,v3_adaptive_quality,78,CLOSED,,130.1817,AMD_swing_breakout_20,117.3714,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 126.39/116.10, ret20 7.87%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
812979053.76,v1_success_monthly,5039.77,2025-06-25,96.0409,ضرب الوقف المتحرك/الفني,2025-06-16,95.09,v1_rsi_recovery,104.599,96.66,21,V3-0131,85.2097,94.97,8129790.54,0.0,TRAILING_WIN,50.4,1.0,v3_adaptive_quality,53,CLOSED,,96.0409,ANET_monthly_rsi_21_45,85.2097,ANET,monthly,0.0,-0.13,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 54.42, close/MA200 95.09/96.14",54.41,خفض محدود لجودة أقل من المطلوب
28873908615.51,v1_success_monthly,7986.6,2025-06-25,153.816,ضرب الوقف المتحرك/الفني,2025-06-24,147.9,v1_breakout,162.69,154.45,21,V3-0132,138.0364,147.9,288739086.16,0.0,TRAILING_WIN,319.46,4.0,v3_adaptive_quality,54,CLOSED,,153.816,NVDA_monthly_breakout_100,138.0364,NVDA,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 147.90/141.67, ret20 12.65%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
5962760076.66,v1_success_swing,4845.05,2025-06-25,143.9672,ضرب الوقف المتحرك/الفني,2025-06-24,138.43,v1_breakout,143.9672,144.18,5,V3-0133,127.8729,138.43,59627600.77,0.0,TRAILING_WIN,193.8,4.0,v3_adaptive_quality,35,CLOSED,,143.9672,AMD_swing_breakout_20,127.8729,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 138.43/120.54, ret20 25.49%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
29643247763.41,v1_success_monthly,10184.46,2025-06-26,155.8531,ضرب الوقف المتحرك/الفني,2025-06-25,154.31,v1_breakout,169.741,156.72,21,V3-0134,143.6536,154.31,296432477.63,0.0,TRAILING_WIN,101.84,1.0,v3_adaptive_quality,66,CLOSED,,155.8531,NVDA_monthly_breakout_100,143.6536,NVDA,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 154.31/142.61, ret20 13.88%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
6280688402.52,v1_success_swing,6166.2,2025-06-26,144.834,ضرب الوقف المتحرك/الفني,2025-06-25,143.4,v1_breakout,149.136,146.0,5,V3-0135,132.5314,143.4,62806884.03,0.0,TRAILING_WIN,61.66,1.0,v3_adaptive_quality,43,CLOSED,,144.834,AMD_swing_breakout_20,132.5314,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 143.40/121.99, ret20 25.17%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
29129820939.0,v1_success_monthly,10231.32,2025-06-27,158.1204,ضرب الوقف المتحرك/الفني,2025-06-26,155.02,v1_breakout,170.522,158.71,21,V3-0136,144.8886,155.02,291298209.39,0.0,TRAILING_WIN,204.63,2.0,v3_adaptive_quality,66,CLOSED,,158.1204,NVDA_monthly_breakout_100,144.8886,NVDA,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 155.02/143.62, ret20 14.99%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
28636344009.63,v1_success_monthly,10411.5,2025-07-03,160.905,ضرب الوقف المتحرك/الفني,2025-06-27,157.75,v1_breakout,173.525,160.98,21,V3-0137,147.5307,157.25,286363440.1,0.0,TRAILING_WIN,208.23,2.0,v3_adaptive_quality,66,CLOSED,,160.905,NVDA_monthly_breakout_100,147.5307,NVDA,monthly,0.0,-0.32,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 157.75/144.55, ret20 13.33%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
27910894246.66,v1_success_monthly,10516.44,2025-07-09,164.1202,ضرب الوقف المتحرك/الفني,2025-07-03,159.34,v1_breakout,175.274,164.42,21,V3-0138,147.9957,160.0,279108942.47,0.0,TRAILING_WIN,315.49,3.0,v3_adaptive_quality,66,CLOSED,,164.1202,NVDA_monthly_breakout_100,147.9957,NVDA,monthly,0.0,0.41,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 159.34/148.16, ret20 12.27%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
27589475830.44,v1_success_monthly,10587.2,2025-07-11,167.7664,ضرب الوقف المتحرك/الفني,2025-07-09,162.88,v1_breakout,179.168,167.89,21,V3-0139,151.8357,164.1,275894758.3,0.0,TRAILING_WIN,317.62,3.0,v3_adaptive_quality,65,CLOSED,,167.7664,NVDA_monthly_breakout_100,151.8357,NVDA,monthly,0.0,0.75,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 162.88/151.00, ret20 14.20%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
28242563511.31,v1_success_monthly,10719.8,2025-07-15,171.5168,ضرب الوقف المتحرك/الفني,2025-07-11,164.92,v1_breakout,181.412,172.4,21,V3-0140,153.6121,164.07,282425635.11,0.0,TRAILING_WIN,428.79,4.0,v3_adaptive_quality,65,CLOSED,,171.5168,NVDA_monthly_breakout_100,153.6121,NVDA,monthly,0.0,-0.52,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 164.92/153.11, ret20 15.47%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
28873948070.45,v1_success_monthly,10924.8,2025-07-17,174.114,ضرب الوقف المتحرك/الفني,2025-07-15,170.7,v1_breakout,187.77,174.16,21,V3-0141,158.265,171.37,288739480.7,0.0,TRAILING_WIN,218.5,2.0,v3_adaptive_quality,64,CLOSED,,174.114,NVDA_monthly_breakout_100,158.265,NVDA,monthly,0.0,0.39,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 170.70/155.50, ret20 20.24%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
8147488283.59,v1_success_swing,6535.62,2025-07-16,160.2783,ضرب الوقف المتحرك/الفني,2025-07-15,155.61,v1_breakout,161.8344,160.36,5,V3-0142,144.5214,155.61,81474882.84,0.0,TRAILING_WIN,196.07,3.0,v3_adaptive_quality,42,CLOSED,,160.2783,AMD_swing_breakout_20,144.5214,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 155.61/138.27, ret20 33.96%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7985598227.57,v1_success_swing,6563.28,2025-07-17,161.6808,ضرب الوقف المتحرك/الفني,2025-07-16,160.08,v1_breakout,166.4832,161.96,5,V3-0143,148.74,160.08,79855982.28,0.0,TRAILING_WIN,65.63,1.0,v3_adaptive_quality,41,CLOSED,,161.6808,AMD_swing_breakout_20,148.74,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 160.08/139.95, ret20 26.66%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
29298878265.38,v1_success_monthly,11072.0,2025-07-28,176.46,ضرب الوقف المتحرك/الفني,2025-07-17,173.0,v1_breakout,190.3,177.0,21,V3-0144,161.2271,173.5,292988782.65,0.0,TRAILING_WIN,221.44,2.0,v3_adaptive_quality,64,CLOSED,,176.46,NVDA_monthly_breakout_100,161.2271,NVDA,monthly,0.0,0.29,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 173.00/158.28, ret20 20.04%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7840981563.49,v1_success_swing,6576.81,2025-07-22,154.72,انتهاء مدة الاحتفاظ,2025-07-17,160.41,v1_breakout,166.8264,160.83,5,V3-0145,149.1857,157.0,78409815.63,0.0,TIME,-233.29,-3.55,v3_adaptive_quality,41,CLOSED,,149.1857,AMD_swing_breakout_20,149.1857,AMD,swing,0.0,-2.13,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 160.41/141.62, ret20 26.21%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7304019551.16,v1_success_swing,6484.8,2025-07-25,166.9836,ضرب الوقف المتحرك/الفني,2025-07-24,162.12,v1_breakout,168.6048,167.18,5,V3-0146,150.6429,162.12,73040195.51,0.0,TRAILING_WIN,194.54,3.0,v3_adaptive_quality,40,CLOSED,,166.9836,AMD_swing_breakout_20,150.6429,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 162.12/147.77, ret20 13.05%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7330797486.38,v1_success_swing,6658.8,2025-07-28,173.1288,ضرب الوقف المتحرك/الفني,2025-07-25,166.47,v1_breakout,173.1288,174.7,5,V3-0147,154.9,166.47,73307974.86,0.0,TRAILING_WIN,266.35,4.0,v3_adaptive_quality,40,CLOSED,,173.1288,AMD_swing_breakout_20,154.9,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 166.47/148.91, ret20 15.86%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
26853773602.29,v1_success_monthly,11312.0,2025-07-29,178.5175,ضرب الوقف المتحرك/الفني,2025-07-28,176.75,v1_breakout,194.425,179.38,21,V3-0148,165.0864,176.75,268537736.02,0.0,TRAILING_WIN,113.12,1.0,v3_adaptive_quality,64,CLOSED,,178.5175,NVDA_monthly_breakout_100,165.0864,NVDA,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 176.75/166.14, ret20 12.04%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7478202343.89,v1_success_swing,6772.74,2025-07-29,180.6064,ضرب الوقف المتحرك/الفني,2025-07-28,173.66,v1_breakout,180.6064,182.31,5,V3-0149,161.5357,173.66,74782023.44,0.0,TRAILING_WIN,270.91,4.0,v3_adaptive_quality,39,CLOSED,,180.6064,AMD_swing_breakout_20,161.5357,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 173.66/150.40, ret20 20.76%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
8132861868.31,v1_success_swing,11356.16,2025-07-30,179.2144,ضرب الوقف المتحرك/الفني,2025-07-29,177.44,v1_breakout,184.5376,180.37,5,V3-0150,164.5171,177.44,81328618.68,0.0,TRAILING_WIN,113.56,1.0,v3_adaptive_quality,64,CLOSED,,179.2144,AMD_swing_breakout_20,164.5171,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 177.44/152.18, ret20 25.05%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
