avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,close_time_et,entry_date,entry_price,entry_rule,exit_price,held_sessions,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,strategy_source,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct,v3_quality_score,v3_reason
1241910316.37,raw_pullback_monthly,45270.99,2024-03-19,68.2074,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-03-15,66.87,raw_pullback_reversal,70.8822,2,68.22,25,V31-0432,63.53,67.2,12419103.16,0.0,TRAILING_WIN,905.42,2.0,v31_from_v3:v3_raw_rebuild,677,CLOSED,,68.2074,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,63.53,MRVL,monthly,0.0,0.49,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
3581141562.8,v1_success_swing,45553.2,2024-03-21,133.98,تحقق الهدف - تنفيذ خمس دقائق,09:45:00,2024-03-20,127.6,v1_rsi_recovery,133.98,1,127.6,10,V31-0433,120.402,127.6,35811415.63,0.0,WIN,2277.66,5.0,v31_from_v2:v2_from_v1_success,357,CLOSED,,120.402,AVGO_swing_rsi_7_30,V2,120.402,AVGO,swing,0.0,0.0,,
660504255.39,raw_trend_resume_swing,27428.41,2024-03-21,98.7043,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-03-20,94.908,raw_trend_resume,98.7043,1,94.908,13,V31-0434,90.56,94.908,6605042.55,0.0,WIN,1097.13,4.0,v31_from_v3:v3_raw_rebuild,289,CLOSED,,90.56,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,90.56,LRCX,swing,0.0,0.0,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
599680066.23,raw_trend_resume_swing,78939.27,2024-04-09,97.3423,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-05,96.858,raw_trend_resume,100.7323,2,97.714,13,V31-0435,94.4,96.726,5996800.66,0.0,TRAILING_WIN,394.7,0.5,v31_from_v3:v3_raw_rebuild,815,CLOSED,,97.3423,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,94.4,LRCX,swing,0.0,-0.14,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
944240455.98,raw_rsi_recovery_swing,79133.36,2024-04-11,140.9606,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-09,139.565,raw_rsi_recovery,145.1476,2,141.25,5,V31-0436,133.0302,140.5,9442404.56,0.0,TRAILING_WIN,791.3,1.0,v31_from_v3:v3_raw_rebuild,567,CLOSED,,140.9606,PANW_swing_raw_rsi_10_30_4_5_none,V3,133.0302,PANW,swing,0.0,0.67,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
944240455.98,raw_rsi_recovery_monthly,47452.1,2024-04-11,140.9606,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-09,139.565,raw_rsi_recovery,147.9389,2,141.25,10,V31-0437,132.5,140.5,9442404.56,0.0,TRAILING_WIN,474.5,1.0,v31_from_v3:v3_raw_rebuild,340,CLOSED,,140.9606,PANW_monthly_raw_rsi_10_30_6_10_none,V3,132.5,PANW,monthly,0.0,0.67,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
623926797.75,v1_success_monthly,79616.28,2024-04-17,65.3616,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:05:00,2024-04-16,65.69,v1_rsi_recovery,72.259,1,65.69,21,V31-0438,65.3616,65.69,6239267.98,0.0,LOSS,-398.02,-0.5,v31_from_v2:v2_from_v1_success,1212,CLOSED,,65.3616,ANET_monthly_rsi_21_45,V2,65.3616,ANET,monthly,0.0,0.0,,
503491465.24,raw_pullback_swing,47746.5,2024-04-18,70.761,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-16,68.7,raw_pullback_reversal,71.448,2,71.0,10,V31-0439,68.015,69.41,5034914.65,0.0,TRAILING_WIN,1432.39,3.0,v31_from_v3:v3_raw_rebuild,695,CLOSED,,70.761,SHOP_swing_raw_pullback_8_7_4_10_none,V3,68.015,SHOP,swing,0.0,1.03,95.21,نقاط الجودة 95.21؛ فوز 100.00%؛ متوسط 2.43%؛ أسوأ 1.00%
503491465.24,raw_pullback_monthly,28647.9,2024-04-18,70.761,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-16,68.7,raw_pullback_reversal,72.822,2,71.0,21,V31-0440,68.015,69.41,5034914.65,0.0,TRAILING_WIN,859.44,3.0,v31_from_v3:v3_raw_rebuild,417,CLOSED,,70.761,SHOP_monthly_raw_pullback_8_7_6_21_none,V3,68.015,SHOP,monthly,0.0,1.03,96.16,نقاط الجودة 96.16؛ فوز 100.00%؛ متوسط 2.80%؛ أسوأ 1.00%
508770067.12,raw_pullback_swing,80353.56,2024-04-22,71.5953,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-18,69.51,raw_pullback_reversal,72.2904,2,71.63,10,V31-0441,68.015,69.67,5087700.67,0.0,TRAILING_WIN,2410.61,3.0,v31_from_v3:v3_raw_rebuild,1156,CLOSED,,71.5953,SHOP_swing_raw_pullback_8_7_4_10_none,V3,68.015,SHOP,swing,0.0,0.23,95.21,نقاط الجودة 95.21؛ فوز 100.00%؛ متوسط 2.43%؛ أسوأ 1.00%
508770067.12,raw_pullback_monthly,48239.94,2024-04-22,71.5953,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-18,69.51,raw_pullback_reversal,73.6806,2,71.63,21,V31-0442,68.015,69.67,5087700.67,0.0,TRAILING_WIN,1447.2,3.0,v31_from_v3:v3_raw_rebuild,694,CLOSED,,71.5953,SHOP_monthly_raw_pullback_8_7_6_21_none,V3,68.015,SHOP,monthly,0.0,0.23,96.16,نقاط الجودة 96.16؛ فوز 100.00%؛ متوسط 2.80%؛ أسوأ 1.00%
38954628835.66,v1_success_swing,81903.54,2024-04-24,83.4939,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-04-22,79.518,v1_rsi_recovery,83.4939,2,82.7689,10,V31-0443,75.606,82.423,389546288.36,0.0,WIN,4095.18,5.0,v31_from_v2:v2_from_v1_success,1030,CLOSED,,82.6987,NVDA_swing_rsi_21_35,V2,75.606,NVDA,swing,0.0,3.65,,
502786911.29,raw_pullback_swing,49173.35,2024-04-23,73.372,تحقق الهدف - تنفيذ خمس دقائق,10:20:00,2024-04-22,70.55,raw_pullback_reversal,73.372,1,70.55,10,V31-0444,68.015,70.55,5027869.11,0.0,WIN,1966.93,4.0,v31_from_v3:v3_raw_rebuild,697,CLOSED,,68.015,SHOP_swing_raw_pullback_8_7_4_10_none,V3,68.015,SHOP,swing,0.0,0.0,95.21,نقاط الجودة 95.21؛ فوز 100.00%؛ متوسط 2.43%؛ أسوأ 1.00%
502786911.29,raw_pullback_monthly,29489.9,2024-04-24,74.4302,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-22,70.55,raw_pullback_reversal,74.783,2,74.59,21,V31-0445,68.015,74.01,5027869.11,0.0,TRAILING_WIN,1621.92,5.5,v31_from_v3:v3_raw_rebuild,418,CLOSED,,74.4302,SHOP_monthly_raw_pullback_8_7_6_21_none,V3,68.015,SHOP,monthly,0.0,4.9,96.16,نقاط الجودة 96.16؛ فوز 100.00%؛ متوسط 2.80%؛ أسوأ 1.00%
2407028230.42,v1_success_swing,84961.03,2024-04-26,130.7093,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-04-24,125.682,v1_rsi_recovery,131.9661,2,130.803,10,V31-0446,119.756,129.442,24070282.3,0.0,TRAILING_WIN,3398.46,4.0,v31_from_v2:v2_from_v1_success,676,CLOSED,,130.7093,AVGO_swing_rsi_7_30,V2,119.756,AVGO,swing,0.0,2.99,,
573812406.49,v1_success_swing,51017.69,2024-04-25,66.8771,تحقق الهدف - تنفيذ خمس دقائق,13:50:00,2024-04-24,63.6925,v1_rsi_recovery,66.8771,1,63.6925,10,V31-0447,60.08,63.6925,5738124.06,0.0,WIN,2550.87,5.0,v31_from_v2:v2_from_v1_success,801,CLOSED,,60.08,ANET_swing_rsi_14_30,V2,60.08,ANET,swing,0.0,0.0,,
36961588223.48,v1_success_swing,51975.53,2024-04-26,86.7636,تحقق الهدف - تنفيذ خمس دقائق,10:15:00,2024-04-25,82.632,v1_rsi_recovery,86.7636,1,82.632,10,V31-0448,75.606,82.632,369615882.23,0.0,WIN,2598.77,5.0,v31_from_v2:v2_from_v1_success,629,CLOSED,,75.606,NVDA_swing_rsi_21_35,V2,75.606,NVDA,swing,0.0,0.0,,
571573047.43,v1_success_swing,88377.74,2024-05-03,68.7382,تحقق الهدف - تنفيذ خمس دقائق,09:35:00,2024-05-02,65.465,v1_rsi_recovery,68.7382,1,65.465,10,V31-0449,60.7033,65.465,5715730.47,0.0,WIN,4418.83,5.0,v31_from_v2:v2_from_v1_success,1350,CLOSED,,60.7033,ANET_swing_rsi_14_30,V2,60.7033,ANET,swing,0.0,-0.0,,
633905199.23,raw_pullback_monthly,53069.32,2024-05-06,69.3368,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-05-02,66.67,raw_pullback_reversal,70.6702,2,69.36,25,V31-0450,61.7217,68.51,6339051.99,0.0,TRAILING_WIN,2122.77,4.0,v31_from_v3:v3_raw_rebuild,796,CLOSED,,69.3368,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,61.7217,MRVL,monthly,0.0,2.76,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
707280881.19,v1_success_monthly,91001.04,2024-05-13,78.7509,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-05-08,72.9175,v1_rsi_recovery,80.2093,3,79.055,21,V31-0451,64.8219,78.5075,7072808.81,0.0,TRAILING_WIN,7280.08,8.0,v31_from_v2:v2_from_v1_success,1248,CLOSED,,78.7509,ANET_monthly_rsi_21_45,V2,64.8219,ANET,monthly,0.0,7.67,,
6741891917.52,v1_success_swing,93831.74,2024-05-20,169.1248,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-05-16,162.62,v1_breakout,170.751,2,169.72,10,V31-0452,151.2222,164.47,67418919.18,0.0,TRAILING_WIN,3753.27,4.0,v31_from_v2:v2_from_v1_success,577,CLOSED,,169.1248,AMD_swing_breakout_20,V2,151.2222,AMD,swing,0.0,1.14,,
495816715.09,raw_breakout_swing,56417.76,2024-05-20,73.8108,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-05-16,73.08,raw_breakout,76.0032,2,74.02,8,V31-0453,68.49,71.92,4958167.15,0.0,TRAILING_WIN,564.18,1.0,v31_from_v3:v3_raw_rebuild,772,CLOSED,,73.8108,MRVL_swing_raw_breakout_20_4_8_40_none,V3,68.49,MRVL,swing,0.0,-1.59,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
34770842129.21,v1_success_monthly,95598.88,2024-05-28,114.1789,تحقق الهدف - تنفيذ خمس دقائق,13:00:00,2024-05-23,103.799,v1_breakout,114.1789,2,106.475,21,V31-0454,93.8919,106.469,347708421.29,0.0,WIN,9559.89,10.0,v31_from_v2:v2_from_v1_success,921,CLOSED,,106.394,NVDA_monthly_breakout_100,V2,93.8919,NVDA,monthly,0.0,2.57,,
510229559.78,raw_breakout_swing,57390.3,2024-05-28,77.6457,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-05-23,75.02,raw_breakout,78.0208,2,77.97,8,V31-0455,70.8114,76.68,5102295.6,0.0,TRAILING_WIN,2008.66,3.5,v31_from_v3:v3_raw_rebuild,765,CLOSED,,77.6457,MRVL_swing_raw_breakout_20_4_8_40_none,V3,70.8114,MRVL,swing,0.0,2.21,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
36467837357.54,v1_success_monthly,100232.88,2024-05-30,115.04,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-05-28,113.901,v1_breakout,125.2911,2,115.492,21,V31-0456,102.8398,114.825,364678373.58,0.0,TRAILING_WIN,1002.32,1.0,v31_from_v2:v2_from_v1_success,880,CLOSED,,115.04,NVDA_monthly_breakout_100,V2,102.8398,NVDA,monthly,0.0,0.81,,
522743725.67,raw_breakout_swing,60157.44,2024-05-31,73.7736,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-05-28,78.33,raw_breakout,81.4632,3,78.33,8,V31-0457,73.7736,76.85,5227437.26,0.0,LOSS,-3499.32,-5.82,v31_from_v3:v3_raw_rebuild,768,CLOSED,,73.7736,MRVL_swing_raw_breakout_20_4_8_40_none,V3,73.7736,MRVL,swing,0.0,-1.89,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
40850292990.59,v1_success_monthly,99320.76,2024-06-06,122.2589,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:45:00,2024-06-04,116.437,v1_breakout,128.0807,2,122.4495,21,V31-0458,102.8054,122.44,408502929.91,0.0,TRAILING_WIN,4966.08,5.0,v31_from_v2:v2_from_v1_success,853,CLOSED,,122.2589,NVDA_monthly_breakout_100,V2,102.8054,NVDA,monthly,0.0,5.16,,
2427933874.24,v1_success_swing,59491.09,2024-06-07,142.0155,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-06-05,141.309,v1_rsi_recovery,148.3744,2,142.269,10,V31-0459,133.8919,140.127,24279338.74,0.0,TRAILING_WIN,297.44,0.5,v31_from_v2:v2_from_v1_success,421,CLOSED,,142.0155,AVGO_swing_rsi_7_30,V2,133.8919,AVGO,swing,0.0,-0.84,,
576297512.27,raw_trend_resume_swing,35759.29,2024-06-11,100.573,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-06-05,97.172,raw_trend_resume,101.0589,4,100.85,13,V31-0460,90.8978,100.307,5762975.12,0.0,TRAILING_WIN,1251.57,3.5,v31_from_v3:v3_raw_rebuild,368,CLOSED,,100.573,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,90.8978,LRCX,swing,0.0,3.23,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
671824335.77,raw_pullback_monthly,21428.6,2024-06-13,73.988,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-06-05,69.8,raw_pullback_reversal,73.988,6,73.39,25,V31-0461,66.1,73.36,6718243.36,0.0,WIN,1285.72,6.0,v31_from_v3:v3_raw_rebuild,307,CLOSED,,73.29,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,66.1,MRVL,monthly,0.0,5.1,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
565006920.94,v1_success_swing,93335.81,2024-06-13,80.0021,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-06-11,76.1925,v1_rsi_recovery,80.0021,2,78.1025,10,V31-0462,72.5775,77.8325,5650069.21,0.0,WIN,4666.76,5.0,v31_from_v2:v2_from_v1_success,1225,CLOSED,,78.0973,ANET_swing_rsi_14_30,V2,72.5775,ANET,swing,0.0,2.15,,
570500368.54,v1_success_monthly,55961.56,2024-06-14,82.8916,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-06-12,77.8325,v1_rsi_recovery,85.6157,2,82.9375,21,V31-0463,72.3525,82.9175,5705003.69,0.0,TRAILING_WIN,3637.5,6.5,v31_from_v2:v2_from_v1_success,719,CLOSED,,82.8916,ANET_monthly_rsi_21_45,V2,72.3525,ANET,monthly,0.0,6.53,,
45572530463.68,v1_success_monthly,81913.52,2024-06-17,132.2022,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:45:00,2024-06-13,129.61,v1_breakout,142.571,2,132.835,21,V31-0464,113.7273,131.88,455725304.64,0.0,TRAILING_WIN,1638.27,2.0,v31_from_v2:v2_from_v1_success,632,CLOSED,,132.2022,NVDA_monthly_breakout_100,V2,113.7273,NVDA,monthly,0.0,1.75,,
46610168325.39,v1_success_monthly,106294.72,2024-06-21,140.3253,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-06-18,135.58,v1_breakout,149.138,2,140.76,21,V31-0465,120.1773,130.78,466101683.25,0.0,TRAILING_WIN,3720.32,3.5,v31_from_v2:v2_from_v1_success,784,CLOSED,,140.3253,NVDA_monthly_breakout_100,V2,120.1773,NVDA,monthly,0.0,-3.54,,
712237330.75,raw_pullback_monthly,107816.96,2024-06-27,106.8693,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:30:00,2024-06-25,105.29,raw_pullback_reversal,111.6074,2,106.912,25,V31-0466,95.2601,105.576,7122373.31,0.0,TRAILING_WIN,1617.2,1.5,v31_from_v3:v3_raw_rebuild,1024,CLOSED,,106.8693,LRCX_monthly_raw_pullback_3_5_6_25_none,V3,95.2601,LRCX,monthly,0.0,0.27,104.66,نقاط الجودة 104.66؛ فوز 100.00%؛ متوسط 3.45%؛ أسوأ 1.00%
686804200.6,raw_pullback_monthly,64778.74,2024-07-01,72.0143,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-06-25,68.26,raw_pullback_reversal,72.3556,4,72.3,25,V31-0467,66.1,69.9,6868042.01,0.0,TRAILING_WIN,3562.83,5.5,v31_from_v3:v3_raw_rebuild,949,CLOSED,,72.0143,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,66.1,MRVL,monthly,0.0,2.4,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
13418555086.34,raw_breakout_swing,109966.64,2024-07-02,218.2544,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-07-01,209.86,raw_breakout,218.2544,1,209.86,10,V31-0468,193.0521,209.86,134185550.86,0.0,WIN,4398.67,4.0,v31_from_v3:v3_raw_rebuild,524,CLOSED,,193.0521,TSLA_swing_raw_breakout_55_4_10_40_none,V3,193.0521,TSLA,swing,0.0,0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
13418555086.34,raw_breakout_monthly,65896.04,2024-07-02,222.4516,تحقق الهدف - تنفيذ خمس دقائق,09:45:00,2024-07-01,209.86,raw_breakout,222.4516,1,209.86,10,V31-0469,184.6482,209.86,134185550.86,0.0,WIN,3953.76,6.0,v31_from_v3:v3_raw_rebuild,314,CLOSED,,184.6482,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,184.6482,TSLA,monthly,0.0,0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
6963621855.38,v1_success_swing,113205.88,2024-07-05,174.0354,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2024-07-02,165.748,v1_rsi_recovery,174.0354,2,173.0,10,V31-0470,156.4,172.95,69636218.55,0.0,WIN,5660.3,5.0,v31_from_v2:v2_from_v1_success,683,CLOSED,,172.3779,AVGO_swing_rsi_7_30,V2,156.4,AVGO,swing,0.0,4.35,,
15097727107.22,raw_breakout_swing,67990.44,2024-07-03,240.5104,تحقق الهدف - تنفيذ خمس دقائق,10:05:00,2024-07-02,231.26,raw_breakout,240.5104,1,231.26,10,V31-0471,212.4378,231.26,150977271.07,0.0,WIN,2719.62,4.0,v31_from_v3:v3_raw_rebuild,294,CLOSED,,212.4378,TSLA_swing_raw_breakout_55_4_10_40_none,V3,212.4378,TSLA,swing,0.0,-0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
15097727107.22,raw_breakout_monthly,40701.76,2024-07-03,245.1356,تحقق الهدف - تنفيذ خمس دقائق,10:30:00,2024-07-02,231.26,raw_breakout,245.1356,1,231.26,10,V31-0472,203.0268,231.26,150977271.07,0.0,WIN,2442.11,6.0,v31_from_v3:v3_raw_rebuild,176,CLOSED,,203.0268,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,203.0268,TSLA,monthly,0.0,-0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
16646639602.02,raw_breakout_swing,69990.38,2024-07-08,251.3739,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-03,246.445,raw_breakout,256.3028,2,252.34,10,V31-0473,226.7171,251.52,166466396.02,0.0,TRAILING_WIN,1399.81,2.0,v31_from_v3:v3_raw_rebuild,284,CLOSED,,251.3739,TSLA_swing_raw_breakout_55_4_10_40_none,V3,226.7171,TSLA,swing,0.0,2.06,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
16646639602.02,raw_breakout_monthly,41895.65,2024-07-08,251.3739,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-03,246.445,raw_breakout,261.2317,2,252.34,10,V31-0474,216.8532,251.52,166466396.02,0.0,TRAILING_WIN,837.91,2.0,v31_from_v3:v3_raw_rebuild,170,CLOSED,,251.3739,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,216.8532,TSLA,monthly,0.0,2.06,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
7376218556.76,v1_success_swing,72885.6,2024-07-09,178.776,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-05,171.9,v1_breakout,180.495,2,178.95,10,V31-0475,159.5494,178.69,73762185.57,0.0,TRAILING_WIN,2915.42,4.0,v31_from_v2:v2_from_v1_success,424,CLOSED,,178.776,AMD_swing_breakout_20,V2,159.5494,AMD,swing,0.0,3.95,,
19389374245.17,raw_breakout_swing,89287.82,2024-07-09,263.0576,تحقق الهدف - تنفيذ خمس دقائق,12:15:00,2024-07-08,252.94,raw_breakout,263.0576,1,252.94,10,V31-0476,232.9409,252.94,193893742.45,0.0,WIN,3571.51,4.0,v31_from_v3:v3_raw_rebuild,353,CLOSED,,232.9409,TSLA_swing_raw_breakout_55_4_10_40_none,V3,232.9409,TSLA,swing,0.0,0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
19389374245.17,raw_breakout_monthly,53623.28,2024-07-10,265.587,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-08,252.94,raw_breakout,268.1164,2,265.61,10,V31-0477,222.9413,262.33,193893742.45,0.0,TRAILING_WIN,2681.16,5.0,v31_from_v3:v3_raw_rebuild,212,CLOSED,,265.587,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,222.9413,TSLA,monthly,0.0,3.71,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
20959776966.04,raw_breakout_swing,99685.39,2024-07-11,267.5766,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-09,262.33,raw_breakout,272.8232,2,267.59,10,V31-0478,241.8308,263.26,209597769.66,0.0,TRAILING_WIN,1993.72,2.0,v31_from_v3:v3_raw_rebuild,380,CLOSED,,267.5766,TSLA_swing_raw_breakout_55_4_10_40_none,V3,241.8308,TSLA,swing,0.0,0.35,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
7800672270.68,v1_success_swing,82230.12,2024-07-12,186.7194,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-10,183.96,v1_breakout,193.158,2,187.11,10,V31-0479,170.3731,181.94,78006722.71,0.0,TRAILING_WIN,1233.45,1.5,v31_from_v2:v2_from_v1_success,447,CLOSED,,186.7194,AMD_swing_breakout_20,V2,170.3731,AMD,swing,0.0,-1.1,,
508312816.53,raw_pullback_monthly,123484.01,2024-07-16,73.9579,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-12,73.59,raw_pullback_reversal,78.0054,2,74.26,25,V31-0480,66.29,73.6,5083128.17,0.0,TRAILING_WIN,617.35,0.5,v31_from_v3:v3_raw_rebuild,1678,CLOSED,,73.9579,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,66.29,MRVL,monthly,0.0,0.01,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
732200306.13,raw_rsi_recovery_swing,123587.42,2024-07-23,168.7539,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-19,165.445,raw_rsi_recovery,172.0628,2,169.435,5,V31-0481,160.13,166.85,7322003.06,0.0,TRAILING_WIN,2471.74,2.0,v31_from_v3:v3_raw_rebuild,747,CLOSED,,168.7539,PANW_swing_raw_rsi_10_30_4_5_none,V3,160.13,PANW,swing,0.0,0.85,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
732200306.13,raw_rsi_recovery_monthly,74284.81,2024-07-23,168.7539,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-19,165.445,raw_rsi_recovery,175.3717,2,169.435,10,V31-0482,154.625,166.85,7322003.06,0.0,TRAILING_WIN,1485.69,2.0,v31_from_v3:v3_raw_rebuild,449,CLOSED,,168.7539,PANW_monthly_raw_rsi_10_30_6_10_none,V3,154.625,PANW,monthly,0.0,0.85,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
5530459428.58,v1_success_swing,44452.56,2024-07-24,165.0865,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-22,161.06,v1_rsi_recovery,169.113,2,165.33,10,V31-0483,153.9,163.77,55304594.29,0.0,TRAILING_WIN,1111.31,2.5,v31_from_v2:v2_from_v1_success,276,CLOSED,,165.0865,AVGO_swing_rsi_7_30,V2,153.9,AVGO,swing,0.0,1.68,,
741392716.22,raw_pullback_monthly,26771.44,2024-07-24,91.5733,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,15:50:00,2024-07-22,97.706,raw_pullback_reversal,103.5684,2,97.7275,25,V31-0484,91.5733,95.969,7413927.16,0.0,LOSS,-1680.36,-6.28,v31_from_v3:v3_raw_rebuild,274,CLOSED,,91.5733,LRCX_monthly_raw_pullback_3_5_6_25_none,V3,91.5733,LRCX,monthly,0.0,-1.78,104.66,نقاط الجودة 104.66؛ فوز 100.00%؛ متوسط 3.45%؛ أسوأ 1.00%
497853598.91,raw_pullback_monthly,16079.33,2024-07-24,69.7001,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2024-07-22,69.01,raw_pullback_reversal,73.1506,2,69.91,25,V31-0485,66.0,68.39,4978535.99,0.0,TRAILING_WIN,160.79,1.0,v31_from_v3:v3_raw_rebuild,233,CLOSED,,69.7001,MRVL_monthly_raw_pullback_3_3_6_25_none,V3,66.0,MRVL,monthly,0.0,-0.9,116.24,نقاط الجودة 116.24؛ فوز 100.00%؛ متوسط 4.33%؛ أسوأ 1.00%
