avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,close_time_et,entry_date,entry_price,entry_rule,exit_price,held_sessions,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,strategy_source,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct
24574801386.02,اختراق,2417.18,2021-11-05,412.9349,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-01,402.8633,قاعدة اختراق,427.0351,4,414.4967,10,V31-0134,358.069,409.97,245748013.86,0.0,TRAILING_WIN,60.43,2.5,السياسة المعتمدة,6,CLOSED,,412.9349,TSLA_monthly_breakout_approved,معتمد,358.069,TSLA,monthly,0.0,1.76
397427082.19,اختراق,1607.93,2021-11-05,72.7064,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-11-02,69.91,قاعدة اختراق,72.7064,3,71.63,8,V31-0135,66.7546,71.54,3974270.82,0.0,WIN,64.32,4.0,السياسة المعتمدة,23,CLOSED,,71.3082,MRVL_swing_breakout_approved,معتمد,66.7546,MRVL,swing,0.0,2.33
5330911633.09,اختراق,3785.37,2021-11-04,137.0565,تحقق الهدف - تنفيذ خمس دقائق,14:20:00,2021-11-03,130.53,قاعدة اختراق,137.0565,1,130.53,10,V31-0136,122.3609,130.53,53309116.33,0.0,WIN,189.27,5.0,السياسة المعتمدة,29,CLOSED,,122.3609,AMD_swing_breakout_approved,معتمد,122.3609,AMD,swing,0.0,-0.0
6345612244.25,اختراق,3874.13,2021-11-08,31.291,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-04,29.801,قاعدة اختراق,32.7811,2,31.4,21,V31-0137,26.7578,29.752,63456122.44,0.0,TRAILING_WIN,193.7,5.0,السياسة المعتمدة,130,CLOSED,,31.291,NVDA_monthly_breakout_approved,معتمد,26.7578,NVDA,monthly,0.0,-0.16
5685067405.77,اختراق,2337.5,2021-11-08,140.9375,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-04,137.5,قاعدة اختراق,144.375,2,141.21,10,V31-0138,128.3487,136.34,56850674.06,0.0,TRAILING_WIN,58.44,2.5,السياسة المعتمدة,17,CLOSED,,140.9375,AMD_swing_breakout_approved,معتمد,128.3487,AMD,swing,0.0,-0.84
343487621.24,اختراق,4670.9,2021-11-09,73.6565,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-05,71.86,قاعدة اختراق,74.7344,2,73.76,8,V31-0139,68.7753,73.0,3434876.21,0.0,TRAILING_WIN,116.77,2.5,السياسة المعتمدة,65,CLOSED,,73.6565,MRVL_swing_breakout_approved,معتمد,68.7753,MRVL,swing,0.0,1.59
6854691884.95,اختراق,5405.76,2021-11-10,155.4156,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-08,150.16,قاعدة اختراق,157.668,2,155.65,10,V31-0140,138.7416,148.92,68546918.85,0.0,TRAILING_WIN,189.2,3.5,السياسة المعتمدة,36,CLOSED,,155.4156,AMD_swing_breakout_approved,معتمد,138.7416,AMD,swing,0.0,-0.83
338952979.43,اختراق,7364.7,2021-11-22,75.5258,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-18,75.15,قاعدة اختراق,78.156,2,75.7918,8,V31-0141,71.2759,74.58,3389529.79,0.0,TRAILING_WIN,36.83,0.5,السياسة المعتمدة,98,CLOSED,,75.5258,MRVL_swing_breakout_approved,معتمد,71.2759,MRVL,swing,0.0,-0.76
12669433397.8,اختراق,4485.96,2021-11-23,34.6343,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-19,32.985,قاعدة اختراق,36.2835,2,34.647,21,V31-0142,27.685,31.956,126694333.98,0.0,TRAILING_WIN,224.3,5.0,السياسة المعتمدة,136,CLOSED,,34.6343,NVDA_monthly_breakout_approved,معتمد,27.685,NVDA,monthly,0.0,-3.12
700584880.03,ارتداد,7505.72,2021-12-02,56.7162,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-29,56.434,ارتداد زخم,59.2557,3,56.848,10,V31-0143,54.3295,55.476,7005848.8,0.0,TRAILING_WIN,37.53,0.5,السياسة المعتمدة,133,CLOSED,,56.7162,AVGO_swing_rebound_approved,معتمد,54.3295,AVGO,swing,0.0,-1.7
9222287106.3,اختراق,4533.48,2021-12-01,164.3386,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-11-29,161.91,قاعدة اختراق,170.0055,2,164.4599,10,V31-0144,147.1557,158.37,92222871.06,0.0,TRAILING_WIN,68.0,1.5,السياسة المعتمدة,28,CLOSED,,164.3386,AMD_swing_breakout_approved,معتمد,147.1557,AMD,swing,0.0,-2.19
321005583.03,ارتداد,2690.25,2021-12-01,30.4375,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,15:55:00,2021-11-29,31.65,ارتداد زخم,33.2325,2,31.65,10,V31-0145,30.4375,31.015,3210055.83,0.0,LOSS,-103.06,-3.83,السياسة المعتمدة,85,CLOSED,,30.4375,ANET_swing_rebound_approved,معتمد,30.4375,ANET,swing,0.0,-2.01
232475740.41,ارتداد,7520.08,2021-12-06,31.1282,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-02,30.82,ارتداد زخم,32.361,2,31.2461,10,V31-0146,29.85,30.3,2324757.4,0.0,TRAILING_WIN,75.2,1.0,السياسة المعتمدة,244,CLOSED,,31.1282,ANET_swing_rebound_approved,معتمد,29.85,ANET,swing,0.0,-1.69
581659317.02,اختراق,4513.86,2021-12-07,86.9336,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-12-03,83.59,قاعدة اختراق,86.9336,2,86.37,8,V31-0147,76.2123,85.43,5816593.17,0.0,WIN,180.55,4.0,السياسة المعتمدة,54,CLOSED,,86.0977,MRVL_swing_breakout_approved,معتمد,76.2123,MRVL,swing,0.0,2.2
1757046227.4,ارتداد,5712.48,2021-12-07,148.5245,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-12-06,142.812,ارتداد زخم,148.5245,1,142.812,10,V31-0148,134.0,142.812,17570462.27,0.0,WIN,228.5,4.0,السياسة المعتمدة,40,CLOSED,,134.0,SHOP_swing_rebound_approved,معتمد,134.0,SHOP,swing,0.0,-0.0
1757046227.4,ارتداد,3427.49,2021-12-07,151.3807,تحقق الهدف - تنفيذ خمس دقائق,10:15:00,2021-12-06,142.812,ارتداد زخم,151.3807,1,142.812,21,V31-0149,134.0,142.812,17570462.27,0.0,WIN,205.65,6.0,السياسة المعتمدة,24,CLOSED,,134.0,SHOP_monthly_rebound_approved,معتمد,134.0,SHOP,monthly,0.0,-0.0
208022966.98,ارتداد,7799.64,2021-12-09,31.7354,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-07,31.5775,ارتداد زخم,33.1564,2,31.7588,10,V31-0150,29.76,31.37,2080229.67,0.0,TRAILING_WIN,39.0,0.5,السياسة المعتمدة,247,CLOSED,,31.7354,ANET_swing_rebound_approved,معتمد,29.76,ANET,swing,0.0,-0.66
691542956.57,اختراق,4667.01,2021-12-09,93.7977,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-07,91.51,قاعدة اختراق,95.1704,2,93.85,8,V31-0151,82.8923,91.29,6915429.57,0.0,TRAILING_WIN,116.67,2.5,السياسة المعتمدة,51,CLOSED,,93.7977,MRVL_swing_breakout_approved,معتمد,82.8923,MRVL,swing,0.0,-0.24
1803313098.08,ارتداد,2736.92,2021-12-09,152.8113,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-07,152.051,ارتداد زخم,158.133,2,153.494,10,V31-0152,134.7611,152.029,18033130.98,0.0,TRAILING_WIN,13.68,0.5,السياسة المعتمدة,18,CLOSED,,152.8113,SHOP_swing_rebound_approved,معتمد,134.7611,SHOP,swing,0.0,-0.01
1803313098.08,ارتداد,1672.56,2021-12-09,152.8113,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-07,152.051,ارتداد زخم,161.1741,2,153.494,21,V31-0153,134.0,152.029,18033130.98,0.0,TRAILING_WIN,8.36,0.5,السياسة المعتمدة,11,CLOSED,,152.8113,SHOP_monthly_rebound_approved,معتمد,134.0,SHOP,monthly,0.0,-0.01
206188951.59,ارتداد,7874.07,2021-12-14,33.3259,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-10,32.6725,ارتداد زخم,35.9398,2,33.48,21,V31-0154,29.76,33.045,2061889.52,0.0,TRAILING_WIN,157.47,2.0,السياسة المعتمدة,241,CLOSED,,33.3259,ANET_monthly_rebound_approved,معتمد,29.76,ANET,monthly,0.0,1.14
837127172.89,ارتداد,7864.93,2021-12-17,89.2537,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-15,88.37,ارتداد زخم,93.6722,2,89.57,25,V31-0155,73.5088,83.59,8371271.73,0.0,TRAILING_WIN,78.65,1.0,السياسة المعتمدة,89,CLOSED,,89.2537,MRVL_monthly_rebound_approved,معتمد,73.5088,MRVL,monthly,0.0,-5.41
890559672.63,ارتداد,7898.82,2021-12-22,86.971,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-17,84.03,ارتداد زخم,89.0718,3,87.29,25,V31-0156,69.301,86.3,8905596.73,0.0,TRAILING_WIN,276.45,3.5,السياسة المعتمدة,94,CLOSED,,86.971,MRVL_monthly_rebound_approved,معتمد,69.301,MRVL,monthly,0.0,2.7
806488675.89,ترند,4781.49,2021-12-27,70.3562,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-21,68.307,متابعة ترند,71.0393,3,70.691,13,V31-0157,65.39,69.872,8064886.76,0.0,TRAILING_WIN,143.44,3.0,السياسة المعتمدة,70,CLOSED,,70.3562,LRCX_swing_trend_approved,معتمد,65.39,LRCX,swing,0.0,2.29
806488675.89,ارتداد,2868.89,2021-12-27,70.3562,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-21,68.307,ارتداد زخم,72.4054,3,70.691,25,V31-0158,63.841,69.872,8064886.76,0.0,TRAILING_WIN,86.07,3.0,السياسة المعتمدة,42,CLOSED,,70.3562,LRCX_monthly_rebound_approved,معتمد,63.841,LRCX,monthly,0.0,2.29
1625498625.13,ارتداد,1644.13,2021-12-23,139.0662,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-21,137.011,ارتداد زخم,142.4914,2,139.235,10,V31-0159,127.3274,138.563,16254986.25,0.0,TRAILING_WIN,24.66,1.5,السياسة المعتمدة,12,CLOSED,,139.0662,SHOP_swing_rebound_approved,معتمد,127.3274,SHOP,swing,0.0,1.13
1625498625.13,ارتداد,1096.09,2021-12-23,139.0662,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-12-21,137.011,ارتداد زخم,145.2317,2,139.235,21,V31-0160,127.3274,138.563,16254986.25,0.0,TRAILING_WIN,16.44,1.5,السياسة المعتمدة,8,CLOSED,,139.0662,SHOP_monthly_rebound_approved,معتمد,127.3274,SHOP,monthly,0.0,1.13
600882715.0,ارتداد,8125.35,2022-01-10,81.58,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-01-06,85.53,ارتداد زخم,90.6618,2,85.87,25,V31-0161,81.58,83.11,6008827.15,0.0,LOSS,-375.25,-4.62,السياسة المعتمدة,95,CLOSED,,81.58,MRVL_monthly_rebound_approved,معتمد,81.58,MRVL,monthly,0.0,-2.83
615928281.81,ترند,8011.2,2022-01-13,70.0138,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2022-01-11,67.321,متابعة ترند,70.0138,2,68.902,13,V31-0162,64.321,68.632,6159282.82,0.0,WIN,320.44,4.0,السياسة المعتمدة,119,CLOSED,,68.6674,LRCX_swing_trend_approved,معتمد,64.321,LRCX,swing,0.0,1.95
657724540.18,ارتداد,8137.92,2022-01-19,77.39,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:40:00,2022-01-14,83.04,ارتداد زخم,88.0224,2,83.04,25,V31-0163,77.39,77.67,6577245.4,0.0,LOSS,-553.7,-6.8,السياسة المعتمدة,98,CLOSED,,77.39,MRVL_monthly_rebound_approved,معتمد,77.39,MRVL,monthly,0.0,-6.47
222836358.3,ارتداد,4892.96,2022-01-19,31.4725,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,11:20:00,2022-01-18,31.7725,ارتداد زخم,34.9497,1,31.7725,21,V31-0164,31.4725,31.7725,2228363.58,0.0,LOSS,-46.19,-0.94,السياسة المعتمدة,154,CLOSED,,31.4725,ANET_monthly_rebound_approved,معتمد,31.4725,ANET,monthly,0.0,-0.0
617187425.22,ارتداد,2930.49,2022-01-19,87.0775,تحقق الهدف - تنفيذ خمس دقائق,09:45:00,2022-01-18,83.7283,ارتداد زخم,87.0775,1,83.7283,5,V31-0165,81.0667,83.7283,6171874.25,0.0,WIN,117.22,4.0,السياسة المعتمدة,35,CLOSED,,81.0667,PANW_swing_rebound_approved,معتمد,81.0667,PANW,swing,0.0,0.0
617187425.22,ارتداد,1758.29,2022-01-20,87.4961,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-01-18,83.7283,ارتداد زخم,88.752,2,87.8987,10,V31-0166,81.0667,86.6017,6171874.25,0.0,TRAILING_WIN,79.13,4.5,السياسة المعتمدة,21,CLOSED,,87.4961,PANW_monthly_rebound_approved,معتمد,81.0667,PANW,monthly,0.0,3.43
827839091.44,ارتداد,7959.3,2022-01-27,57.6,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-01-24,62.182,ارتداد زخم,65.9129,3,62.182,25,V31-0167,57.6,59.667,8278390.91,0.0,LOSS,-586.5,-7.37,السياسة المعتمدة,128,CLOSED,,57.6,LRCX_monthly_rebound_approved,معتمد,57.6,LRCX,monthly,0.0,-4.04
732602321.91,ارتداد,4789.99,2022-01-31,86.2333,انتهاء مدة الاحتفاظ,16:00:00,2022-01-24,84.035,ارتداد زخم,87.3964,5,84.0717,5,V31-0168,75.96,82.695,7326023.22,0.0,TIMEOUT_WIN,125.31,2.62,السياسة المعتمدة,57,CLOSED,,75.96,PANW_swing_rebound_approved,معتمد,75.96,PANW,swing,0.0,-1.59
732602321.91,ارتداد,2857.19,2022-02-01,86.1359,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-01-24,84.035,ارتداد زخم,89.0771,6,86.5267,10,V31-0169,75.96,86.2333,7326023.22,0.0,TRAILING_WIN,71.43,2.5,السياسة المعتمدة,34,CLOSED,,86.1359,PANW_monthly_rebound_approved,معتمد,75.96,PANW,monthly,0.0,2.62
1377508071.45,ارتداد,1727.07,2022-01-28,56.8262,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-01-26,55.712,ارتداد زخم,58.4976,2,57.0255,10,V31-0170,51.4054,54.231,13775080.71,0.0,TRAILING_WIN,34.54,2.0,السياسة المعتمدة,31,CLOSED,,56.8262,AVGO_swing_rebound_approved,معتمد,51.4054,AVGO,swing,0.0,-2.66
1452739029.79,ارتداد,4704.84,2022-02-01,58.5304,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-01-28,56.01,ارتداد زخم,61.611,2,58.637,21,V31-0171,51.34,58.588,14527390.3,0.0,TRAILING_WIN,211.71,4.5,السياسة المعتمدة,84,CLOSED,,58.5304,AVGO_monthly_rebound_approved,معتمد,51.34,AVGO,monthly,0.0,4.6
238119810.74,ارتداد,2824.47,2022-02-01,30.9489,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-01-28,30.0475,ارتداد زخم,31.5499,2,31.09,10,V31-0172,28.7125,31.0775,2381198.11,0.0,TRAILING_WIN,84.73,3.0,السياسة المعتمدة,94,CLOSED,,30.9489,ANET_swing_rebound_approved,معتمد,28.7125,ANET,swing,0.0,3.43
970167173.47,ارتداد,1683.42,2022-02-01,58.9197,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-01-28,56.114,ارتداد زخم,59.4808,2,58.997,25,V31-0173,53.0,58.992,9701671.73,0.0,TRAILING_WIN,84.17,5.0,السياسة المعتمدة,30,CLOSED,,58.9197,LRCX_monthly_rebound_approved,معتمد,53.0,LRCX,monthly,0.0,5.13
861204213.6,ارتداد,994.8,2022-01-31,70.2992,تحقق الهدف - تنفيذ خمس دقائق,14:40:00,2022-01-28,66.32,ارتداد زخم,70.2992,1,66.32,25,V31-0174,62.55,66.32,8612042.14,0.0,WIN,59.69,6.0,السياسة المعتمدة,15,CLOSED,,62.55,MRVL_monthly_rebound_approved,معتمد,62.55,MRVL,monthly,0.0,-0.0
12324685149.27,ارتداد,8025.27,2022-02-08,25.1702,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-02-04,24.319,ارتداد زخم,25.535,2,25.182,10,V31-0175,21.1933,24.728,123246851.49,0.0,TRAILING_WIN,280.9,3.5,السياسة المعتمدة,330,CLOSED,,25.1702,NVDA_swing_rebound_approved,معتمد,21.1933,NVDA,swing,0.0,1.68
835730631.24,ارتداد,8109.0,2022-02-10,77.6475,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-02-08,76.5,ارتداد زخم,81.09,2,77.955,25,V31-0176,63.0804,77.74,8357306.31,0.0,TRAILING_WIN,121.64,1.5,السياسة المعتمدة,106,CLOSED,,77.6475,MRVL_monthly_rebound_approved,معتمد,63.0804,MRVL,monthly,0.0,1.62
217320136.48,ارتداد,4886.36,2022-02-11,32.6836,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-02-09,32.36,ارتداد زخم,35.596,2,32.6875,21,V31-0177,28.8908,31.7675,2173201.36,0.0,TRAILING_WIN,48.86,1.0,السياسة المعتمدة,151,CLOSED,,32.6836,ANET_monthly_rebound_approved,معتمد,28.8908,ANET,monthly,0.0,-1.83
267362058.81,ارتداد,8218.71,2022-02-17,33.1347,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-02-15,32.485,ارتداد زخم,35.7335,2,33.24,21,V31-0178,28.8577,33.11,2673620.59,0.0,TRAILING_WIN,164.37,2.0,السياسة المعتمدة,253,CLOSED,,33.1347,ANET_monthly_rebound_approved,معتمد,28.8577,ANET,monthly,0.0,1.92
872023745.91,ارتداد,4928.71,2022-02-24,53.0,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-02-15,59.382,ارتداد زخم,62.9449,6,59.54,25,V31-0179,53.0,54.239,8720237.46,0.0,LOSS,-529.71,-10.75,السياسة المعتمدة,83,CLOSED,,53.0,LRCX_monthly_rebound_approved,معتمد,53.0,LRCX,monthly,0.0,-8.66
776847962.16,ارتداد,2966.8,2022-02-24,62.55,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-02-15,74.17,ارتداد زخم,78.6202,6,74.17,25,V31-0180,62.55,64.82,7768479.62,0.0,LOSS,-464.8,-15.67,السياسة المعتمدة,40,CLOSED,,62.55,MRVL_monthly_rebound_approved,معتمد,62.55,MRVL,monthly,0.0,-12.61
721744046.86,ارتداد,7880.32,2022-02-28,57.1323,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-02-24,56.288,ارتداد زخم,59.6653,2,57.388,25,V31-0181,51.955,57.32,7217440.47,0.0,TRAILING_WIN,118.2,1.5,السياسة المعتمدة,140,CLOSED,,57.1323,LRCX_monthly_rebound_approved,معتمد,51.955,LRCX,monthly,0.0,1.83
645850575.69,ارتداد,4745.3,2022-02-28,69.1458,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-02-24,67.79,ارتداد زخم,71.8574,2,69.32,25,V31-0182,61.08,68.75,6458505.76,0.0,TRAILING_WIN,94.91,2.0,السياسة المعتمدة,70,CLOSED,,69.1458,MRVL_monthly_rebound_approved,معتمد,61.08,MRVL,monthly,0.0,1.42
632681815.73,ارتداد,7917.39,2022-03-04,68.685,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-03-02,67.67,ارتداد زخم,71.7302,2,68.9,25,V31-0183,61.08,65.2,6326818.16,0.0,TRAILING_WIN,118.76,1.5,السياسة المعتمدة,117,CLOSED,,68.685,MRVL_monthly_rebound_approved,معتمد,61.08,MRVL,monthly,0.0,-3.65
738225436.63,ارتداد,7999.24,2022-03-10,67.0904,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-03-08,64.51,ارتداد زخم,68.3806,2,67.28,25,V31-0184,60.79,66.55,7382254.37,0.0,TRAILING_WIN,319.97,4.0,السياسة المعتمدة,124,CLOSED,,67.0904,MRVL_monthly_rebound_approved,معتمد,60.79,MRVL,monthly,0.0,3.16
269684795.47,ارتداد,4824.4,2022-03-11,30.3033,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,14:00:00,2022-03-09,30.1525,ارتداد زخم,33.1678,2,30.4387,21,V31-0185,27.5025,30.2275,2696847.95,0.0,TRAILING_WIN,24.13,0.5,السياسة المعتمدة,160,CLOSED,,30.3033,ANET_monthly_rebound_approved,معتمد,27.5025,ANET,monthly,0.0,0.25
245740191.32,ارتداد,8148.01,2022-03-17,31.0472,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-03-15,30.29,ارتداد زخم,33.319,2,31.1805,21,V31-0186,27.5025,31.0475,2457401.91,0.0,TRAILING_WIN,203.69,2.5,السياسة المعتمدة,269,CLOSED,,31.0472,ANET_monthly_rebound_approved,معتمد,27.5025,ANET,monthly,0.0,2.5
696119142.62,ارتداد,4867.72,2022-03-17,69.069,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-03-15,65.78,ارتداد زخم,69.7268,2,69.37,25,V31-0187,58.84,68.91,6961191.43,0.0,TRAILING_WIN,243.39,5.0,السياسة المعتمدة,74,CLOSED,,69.069,MRVL_monthly_rebound_approved,معتمد,58.84,MRVL,monthly,0.0,4.76
667661679.6,ارتداد,8334.88,2022-03-28,74.4976,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-03-24,73.76,ارتداد زخم,78.1856,2,74.86,25,V31-0188,61.8292,74.37,6676616.8,0.0,TRAILING_WIN,83.35,1.0,السياسة المعتمدة,113,CLOSED,,74.4976,MRVL_monthly_rebound_approved,معتمد,61.8292,MRVL,monthly,0.0,0.83
681502598.88,اختراق,4982.79,2022-03-30,76.2292,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-03-25,74.37,قاعدة اختراق,77.3448,3,76.59,8,V31-0189,66.9554,76.16,6815025.99,0.0,TRAILING_WIN,124.57,2.5,السياسة المعتمدة,67,CLOSED,,76.2292,MRVL_swing_breakout_approved,معتمد,66.9554,MRVL,swing,0.0,2.41
11297907288.47,اختراق,6284.73,2022-03-31,125.0784,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-03-29,123.23,قاعدة اختراق,129.3915,2,125.67,10,V31-0190,112.7191,119.22,112979072.88,0.0,TRAILING_WIN,94.27,1.5,السياسة المعتمدة,51,CLOSED,,125.0784,AMD_swing_breakout_approved,معتمد,112.7191,AMD,swing,0.0,-3.25
559002539.5,ارتداد,8463.36,2022-04-07,63.9298,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,12:40:00,2022-04-04,72.96,ارتداد زخم,77.3376,3,72.96,25,V31-0191,63.9298,66.5,5590025.39,0.0,LOSS,-1047.5,-12.38,السياسة المعتمدة,116,CLOSED,,63.9298,MRVL_monthly_rebound_approved,معتمد,63.9298,MRVL,monthly,0.0,-8.85
22758778977.97,اختراق,4963.62,2022-04-06,383.7258,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-04-04,381.8167,قاعدة اختراق,397.0893,2,384.29,10,V31-0192,350.4947,363.7533,227587789.78,0.0,TRAILING_WIN,24.82,0.5,السياسة المعتمدة,13,CLOSED,,383.7258,TSLA_swing_breakout_approved,معتمد,350.4947,TSLA,swing,0.0,-4.73
22758778977.97,اختراق,3054.53,2022-04-06,383.7258,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-04-04,381.8167,قاعدة اختراق,404.7256,2,384.29,10,V31-0193,334.8338,363.7533,227587789.78,0.0,TRAILING_WIN,15.28,0.5,السياسة المعتمدة,8,CLOSED,,383.7258,TSLA_monthly_breakout_approved,معتمد,334.8338,TSLA,monthly,0.0,-4.73
554992647.24,ارتداد,8039.1,2022-04-18,63.6165,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2022-04-13,63.3,ارتداد زخم,67.098,2,63.62,25,V31-0194,59.75,60.97,5549926.47,0.0,TRAILING_WIN,40.2,0.5,السياسة المعتمدة,127,CLOSED,,63.6165,MRVL_monthly_rebound_approved,معتمد,59.75,MRVL,monthly,0.0,-3.68
940570014.24,ارتداد,8035.05,2022-04-20,59.823,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,11:20:00,2022-04-18,58.65,ارتداد زخم,61.5825,2,59.8695,10,V31-0195,57.285,59.762,9405700.14,0.0,TRAILING_WIN,160.7,2.0,السياسة المعتمدة,137,CLOSED,,59.823,AVGO_swing_rebound_approved,معتمد,57.285,AVGO,swing,0.0,1.9
940570014.24,ارتداد,4809.3,2022-04-20,59.823,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,11:20:00,2022-04-18,58.65,ارتداد زخم,64.515,2,59.8695,21,V31-0196,57.285,59.762,9405700.14,0.0,TRAILING_WIN,96.19,2.0,السياسة المعتمدة,82,CLOSED,,59.823,AVGO_monthly_rebound_approved,معتمد,57.285,AVGO,monthly,0.0,1.9
511077874.33,ارتداد,8132.46,2022-04-26,58.15,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,15:15:00,2022-04-25,60.69,ارتداد زخم,64.3314,1,60.69,25,V31-0197,58.15,60.69,5110778.74,0.0,LOSS,-340.36,-4.19,السياسة المعتمدة,134,CLOSED,,58.15,MRVL_monthly_rebound_approved,معتمد,58.15,MRVL,monthly,0.0,-0.0
686284950.85,ارتداد,4897.79,2022-04-29,94.8483,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,13:45:00,2022-04-25,99.955,ارتداد زخم,103.9532,4,99.955,5,V31-0198,94.8483,98.1233,6862849.51,0.0,LOSS,-250.22,-5.11,السياسة المعتمدة,49,CLOSED,,94.8483,PANW_swing_rebound_approved,معتمد,94.8483,PANW,swing,0.0,-1.83
686284950.85,ارتداد,2898.69,2022-04-29,94.8483,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,13:45:00,2022-04-25,99.955,ارتداد زخم,105.9523,4,99.955,10,V31-0199,94.8483,98.1233,6862849.51,0.0,LOSS,-148.09,-5.11,السياسة المعتمدة,29,CLOSED,,94.8483,PANW_monthly_rebound_approved,معتمد,94.8483,PANW,monthly,0.0,-1.83
